channel,store_code,ean,day,quantity
Retail,S002,ST0015_L,2026-01-30,20
Retail,S002,ST0009_M,2026-01-30,26
Retail,S002,ST0048_M,2026-01-30,24
Retail,S002,ST0028_M,2026-01-30,37
Retail,S002,ST0034_L,2026-01-30,17
Retail,S002,ST0035_M,2026-01-30,6
Retail,S002,ST0034_S,2026-01-30,3
Retail,S002,ST0012_M,2026-01-30,9
Retail,S002,ST0027_M,2026-01-30,40
Retail,S002,ST0042_S,2026-01-30,29
Retail,S003,ST0032_L,2026-01-30,1
Retail,S003,ST0035_XL,2026-01-30,14
Retail,S003,ST0037_XL,2026-01-30,24
Retail,S003,ST0010_L,2026-01-30,8
Retail,S003,ST0006_XL,2026-01-30,0
Retail,S003,ST0024_XL,2026-01-30,11
Retail,S003,ST0001_XL,2026-01-30,44
Retail,S003,ST0044_M,2026-01-30,12
Retail,S003,ST0018_M,2026-01-30,16
Retail,S003,ST0048_M,2026-01-30,30
Retail,S003,ST0011_XL,2026-01-30,25
Retail,S003,ST0012_L,2026-01-30,35
Retail,S003,ST0045_M,2026-01-30,15
Retail,S003,ST0033_M,2026-01-30,44
Retail,S003,ST0040_L,2026-01-30,10
Retail,S003,ST0015_M,2026-01-30,8
Retail,S003,ST0004_M,2026-01-30,24
Retail,S003,ST0029_L,2026-01-30,31
Retail,S003,ST0033_XL,2026-01-30,2
Retail,S003,ST0026_L,2026-01-30,47
Retail,S004,ST0042_M,2026-01-30,11
Retail,S004,ST0027_S,2026-01-30,15
Retail,S004,ST0043_L,2026-01-30,32
Retail,S004,ST0034_L,2026-01-30,13
Retail,S004,ST0050_XL,2026-01-30,24
Retail,S004,ST0017_M,2026-01-30,34
Retail,S004,ST0010_XL,2026-01-30,46
Retail,S004,ST0018_XL,2026-01-30,8
Retail,S004,ST0011_S,2026-01-30,44
Retail,S004,ST0002_XL,2026-01-30,38
Retail,S004,ST0014_M,2026-01-30,27
Retail,S004,ST0041_L,2026-01-30,7
Retail,S004,ST0004_M,2026-01-30,26
Retail,S004,ST0039_L,2026-01-30,47
Retail,S004,ST0015_L,2026-01-30,34
Retail,S004,ST0046_S,2026-01-30,32
Retail,S004,ST0045_XL,2026-01-30,9
Retail,S004,ST0040_S,2026-01-30,15
Retail,S004,ST0049_L,2026-01-30,18
Retail,S004,ST0031_L,2026-01-30,12
Retail,S005,ST0049_L,2026-01-30,28
Retail,S005,ST0039_XL,2026-01-30,13
Retail,S005,ST0035_XL,2026-01-30,35
Retail,S005,ST0037_S,2026-01-30,0
Retail,S005,ST0009_S,2026-01-30,36
Retail,S005,ST0032_L,2026-01-30,3
Retail,S005,ST0040_XL,2026-01-30,18
Retail,S005,ST0017_XL,2026-01-30,25
Retail,S005,ST0045_M,2026-01-30,31
Retail,S005,ST0003_S,2026-01-30,47
Retail,S005,ST0015_L,2026-01-30,20
Retail,S005,ST0026_XL,2026-01-30,28
Retail,S005,ST0006_M,2026-01-30,42
Retail,S005,ST0029_L,2026-01-30,26
Retail,S005,ST0047_XL,2026-01-30,20
Retail,S005,ST0033_M,2026-01-30,27
Retail,S005,ST0044_XL,2026-01-30,49
Retail,S005,ST0010_S,2026-01-30,21
Retail,S005,ST0034_L,2026-01-30,18
Retail,S005,ST0024_S,2026-01-30,4
Retail,S006,ST0027_L,2026-01-30,48
Retail,S006,ST0034_L,2026-01-30,49
Retail,S006,ST0042_XL,2026-01-30,10
Retail,S006,ST0047_L,2026-01-30,19
Retail,S006,ST0048_L,2026-01-30,14
Retail,S006,ST0012_S,2026-01-30,1
Retail,S006,ST0003_L,2026-01-30,27
Retail,S006,ST0006_S,2026-01-30,35
Retail,S006,ST0041_L,2026-01-30,17
Retail,S006,ST0050_XL,2026-01-30,18
Retail,S006,ST0023_L,2026-01-30,25
Retail,S006,ST0011_L,2026-01-30,27
Retail,S006,ST0003_M,2026-01-30,38
Retail,S006,ST0031_M,2026-01-30,12
Retail,S006,ST0026_M,2026-01-30,39
Retail,S006,ST0012_L,2026-01-30,48
Retail,S006,ST0049_M,2026-01-30,46
Retail,S006,ST0036_S,2026-01-30,22
Retail,S006,ST0017_L,2026-01-30,41
Retail,S006,ST0006_L,2026-01-30,24
Retail,S007,ST0027_L,2026-01-30,44
Retail,S007,ST0017_XL,2026-01-30,8
Retail,S007,ST0024_XL,2026-01-30,2
Retail,S007,ST0026_M,2026-01-30,0
Retail,S007,ST0040_M,2026-01-30,19
Retail,S007,ST0028_L,2026-01-30,15
Retail,S007,ST0043_M,2026-01-30,13
Retail,S007,ST0021_XL,2026-01-30,34
Retail,S007,ST0007_L,2026-01-30,0
Retail,S007,ST0008_S,2026-01-30,42
Retail,S007,ST0032_XL,2026-01-30,4
Retail,S007,ST0027_XL,2026-01-30,37
Retail,S007,ST0007_M,2026-01-30,31
Retail,S007,ST0034_XL,2026-01-30,2
Retail,S007,ST0036_XL,2026-01-30,46
Retail,S007,ST0004_S,2026-01-30,47
Retail,S007,ST0029_M,2026-01-30,26
Retail,S007,ST0012_M,2026-01-30,2
Retail,S007,ST0003_L,2026-01-30,34
Retail,S007,ST0018_XL,2026-01-30,16
Retail,S008,ST0050_M,2026-01-30,20
Retail,S008,ST0021_L,2026-01-30,24
Retail,S008,ST0041_M,2026-01-30,43
Retail,S008,ST0001_S,2026-01-30,49
Retail,S008,ST0044_S,2026-01-30,9
Retail,S008,ST0038_XL,2026-01-30,32
Retail,S008,ST0017_L,2026-01-30,35
Retail,S008,ST0018_M,2026-01-30,20
Retail,S008,ST0049_M,2026-01-30,1
Retail,S008,ST0033_L,2026-01-30,14
Retail,S008,ST0043_S,2026-01-30,1
Retail,S008,ST0027_S,2026-01-30,6
Retail,S008,ST0028_L,2026-01-30,45
Retail,S008,ST0018_XL,2026-01-30,42
Retail,S008,ST0004_XL,2026-01-30,2
Retail,S008,ST0038_L,2026-01-30,32
Retail,S008,ST0035_XL,2026-01-30,24
Retail,S008,ST0025_L,2026-01-30,35
Retail,S008,ST0045_S,2026-01-30,18
Retail,S008,ST0027_L,2026-01-30,47
Retail,S009,ST0043_L,2026-01-30,40
Retail,S009,ST0043_S,2026-01-30,47
Retail,S009,ST0019_L,2026-01-30,23
Retail,S009,ST0015_M,2026-01-30,5
Retail,S009,ST0035_L,2026-01-30,29
Retail,S009,ST0021_XL,2026-01-30,7
Retail,S009,ST0030_L,2026-01-30,9
Retail,S009,ST0033_XL,2026-01-30,30
Retail,S009,ST0044_XL,2026-01-30,7
Retail,S009,ST0014_M,2026-01-30,34
Retail,S009,ST0020_S,2026-01-30,9
Retail,S009,ST0038_L,2026-01-30,11
Retail,S009,ST0038_S,2026-01-30,26
Retail,S009,ST0040_S,2026-01-30,25
Retail,S009,ST0019_M,2026-01-30,17
Retail,S009,ST0002_M,2026-01-30,43
Retail,S009,ST0001_XL,2026-01-30,37
Retail,S009,ST0026_M,2026-01-30,20
Retail,S009,ST0018_S,2026-01-30,42
Retail,S009,ST0012_M,2026-01-30,23
Retail,S010,ST0011_L,2026-01-30,11
Retail,S010,ST0003_XL,2026-01-30,5
Retail,S010,ST0038_M,2026-01-30,9
Retail,S010,ST0031_S,2026-01-30,31
Retail,S010,ST0007_M,2026-01-30,3
Retail,S010,ST0034_XL,2026-01-30,15
Retail,S010,ST0012_XL,2026-01-30,49
Retail,S010,ST0026_XL,2026-01-30,32
Retail,S010,ST0004_S,2026-01-30,3
Retail,S010,ST0006_M,2026-01-30,8
Retail,S010,ST0005_M,2026-01-30,10
Retail,S010,ST0041_L,2026-01-30,37
Retail,S010,ST0044_XL,2026-01-30,31
Retail,S010,ST0007_S,2026-01-30,37
Retail,S010,ST0003_L,2026-01-30,23
Retail,S010,ST0029_S,2026-01-30,0
Retail,S010,ST0009_S,2026-01-30,4
Retail,S010,ST0043_XL,2026-01-30,18
Retail,S010,ST0002_XL,2026-01-30,47
Retail,S010,ST0029_L,2026-01-30,8
Retail,S001,ST0033_L,2026-01-31,15
Retail,S001,ST0005_M,2026-01-31,5
Retail,S001,ST0023_L,2026-01-31,0
Retail,S001,ST0040_S,2026-01-31,12
Retail,S001,ST0050_XL,2026-01-31,34
Retail,S001,ST0042_S,2026-01-31,25
Retail,S001,ST0012_L,2026-01-31,8
Retail,S001,ST0010_XL,2026-01-31,37
Retail,S001,ST0046_XL,2026-01-31,24
Retail,S001,ST0035_XL,2026-01-31,6
Retail,S001,ST0032_XL,2026-01-31,46
Retail,S001,ST0029_S,2026-01-31,47
Retail,S001,ST0038_S,2026-01-31,16
Retail,S001,ST0014_S,2026-01-31,5
Retail,S001,ST0008_XL,2026-01-31,32
Retail,S001,ST0023_S,2026-01-31,14
Retail,S001,ST0013_S,2026-01-31,48
Retail,S001,ST0046_M,2026-01-31,31
Retail,S001,ST0026_XL,2026-01-31,33
Retail,S001,ST0024_S,2026-01-31,43
Retail,S002,ST0039_L,2026-01-31,1
Retail,S002,ST0046_XL,2026-01-31,5
Retail,S002,ST0007_L,2026-01-31,10
Retail,S002,ST0028_M,2026-01-31,15
Retail,S002,ST0045_XL,2026-01-31,20
Retail,S002,ST0019_M,2026-01-31,21
Retail,S002,ST0039_S,2026-01-31,2
Retail,S002,ST0033_M,2026-01-31,20
Retail,S002,ST0035_XL,2026-01-31,5
Retail,S002,ST0048_M,2026-01-31,40
Retail,S002,ST0010_M,2026-01-31,36
Retail,S002,ST0006_M,2026-01-31,0
Retail,S002,ST0016_XL,2026-01-31,34
Retail,S002,ST0003_S,2026-01-31,25
Retail,S002,ST0044_M,2026-01-31,9
Retail,S002,ST0008_L,2026-01-31,28
Retail,S002,ST0038_XL,2026-01-31,42
Retail,S002,ST0030_M,2026-01-31,40
Retail,S002,ST0011_M,2026-01-31,42
Retail,S002,ST0017_S,2026-01-31,12
Retail,S003,ST0016_M,2026-01-31,2
Retail,S003,ST0048_L,2026-01-31,17
Retail,S003,ST0012_M,2026-01-31,48
Retail,S003,ST0024_L,2026-01-31,30
Retail,S003,ST0050_XL,2026-01-31,48
Retail,S003,ST0016_S,2026-01-31,10
Retail,S003,ST0023_XL,2026-01-31,20
Retail,S003,ST0050_M,2026-01-31,27
Retail,S003,ST0049_M,2026-01-31,28
Retail,S003,ST0040_S,2026-01-31,8
Retail,S003,ST0018_XL,2026-01-31,19
Retail,S003,ST0028_M,2026-01-31,0
Retail,S003,ST0017_S,2026-01-31,32
Retail,S003,ST0007_S,2026-01-31,7
Retail,S003,ST0004_S,2026-01-31,29
Retail,S003,ST0049_XL,2026-01-31,21
Retail,S003,ST0009_M,2026-01-31,41
Retail,S003,ST0031_M,2026-01-31,21
Retail,S003,ST0005_L,2026-01-31,32
Retail,S003,ST0006_L,2026-01-31,16
Retail,S004,ST0026_M,2026-01-31,28
Retail,S004,ST0050_M,2026-01-31,25
Retail,S004,ST0013_L,2026-01-31,43
Retail,S004,ST0040_XL,2026-01-31,2
Retail,S004,ST0047_L,2026-01-31,16
Retail,S004,ST0046_XL,2026-01-31,29
Retail,S004,ST0014_XL,2026-01-31,25
Retail,S004,ST0037_M,2026-01-31,22
Retail,S004,ST0027_S,2026-01-31,43
Retail,S004,ST0005_L,2026-01-31,11
Retail,S004,ST0019_M,2026-01-31,18
Retail,S004,ST0025_S,2026-01-31,7
Retail,S004,ST0004_L,2026-01-31,41
Retail,S004,ST0013_XL,2026-01-31,19
Retail,S004,ST0008_XL,2026-01-31,34
Retail,S004,ST0003_L,2026-01-31,27
Retail,S004,ST0003_M,2026-01-31,32
Retail,S004,ST0018_L,2026-01-31,21
Retail,S004,ST0028_M,2026-01-31,40
Retail,S004,ST0027_M,2026-01-31,34
Retail,S005,ST0022_M,2026-01-31,11
Retail,S005,ST0050_S,2026-01-31,36
Retail,S005,ST0045_XL,2026-01-31,36
Retail,S005,ST0047_XL,2026-01-31,40
Retail,S005,ST0021_L,2026-01-31,25
Retail,S005,ST0018_XL,2026-01-31,33
Retail,S005,ST0041_XL,2026-01-31,46
Retail,S005,ST0044_M,2026-01-31,29
Retail,S005,ST0017_S,2026-01-31,1
Retail,S005,ST0006_XL,2026-01-31,22
Retail,S005,ST0009_L,2026-01-31,3
Retail,S005,ST0046_L,2026-01-31,10
Retail,S005,ST0002_M,2026-01-31,35
Retail,S005,ST0031_XL,2026-01-31,2
Retail,S005,ST0001_L,2026-01-31,29
Retail,S005,ST0047_S,2026-01-31,22
Retail,S005,ST0030_S,2026-01-31,0
Retail,S005,ST0017_L,2026-01-31,0
Retail,S005,ST0045_L,2026-01-31,2
Retail,S005,ST0013_XL,2026-01-31,31
Retail,S006,ST0023_S,2026-01-31,17
Retail,S006,ST0023_XL,2026-01-31,43
Retail,S006,ST0032_XL,2026-01-31,16
Retail,S006,ST0035_M,2026-01-31,6
Retail,S006,ST0015_XL,2026-01-31,20
Retail,S006,ST0037_M,2026-01-31,22
Retail,S006,ST0039_XL,2026-01-31,47
Retail,S006,ST0005_S,2026-01-31,45
Retail,S006,ST0031_XL,2026-01-31,16
Retail,S006,ST0012_XL,2026-01-31,10
Retail,S006,ST0011_S,2026-01-31,30
Retail,S006,ST0003_M,2026-01-31,23
Retail,S006,ST0033_S,2026-01-31,46
Retail,S006,ST0044_L,2026-01-31,41
Retail,S006,ST0018_M,2026-01-31,48
Retail,S006,ST0017_L,2026-01-31,6
Retail,S006,ST0026_M,2026-01-31,17
Retail,S006,ST0014_M,2026-01-31,1
Retail,S006,ST0003_XL,2026-01-31,43
Retail,S006,ST0022_L,2026-01-31,46
Retail,S007,ST0025_M,2026-01-31,33
Retail,S007,ST0003_M,2026-01-31,30
Retail,S007,ST0036_XL,2026-01-31,26
Retail,S007,ST0049_XL,2026-01-31,31
Retail,S007,ST0046_L,2026-01-31,34
Retail,S007,ST0006_S,2026-01-31,33
Retail,S007,ST0037_L,2026-01-31,9
Retail,S007,ST0020_M,2026-01-31,24
Retail,S007,ST0008_M,2026-01-31,14
Retail,S007,ST0031_XL,2026-01-31,26
Retail,S007,ST0015_XL,2026-01-31,15
Retail,S007,ST0040_S,2026-01-31,23
Retail,S007,ST0046_S,2026-01-31,17
Retail,S007,ST0032_M,2026-01-31,7
Retail,S007,ST0008_L,2026-01-31,35
Retail,S007,ST0018_XL,2026-01-31,13
Retail,S007,ST0034_S,2026-01-31,23
Retail,S007,ST0004_S,2026-01-31,31
Retail,S007,ST0028_M,2026-01-31,19
Retail,S007,ST0024_M,2026-01-31,31
Retail,S008,ST0008_S,2026-01-31,47
Retail,S008,ST0010_M,2026-01-31,40
Retail,S008,ST0049_XL,2026-01-31,40
Retail,S008,ST0009_M,2026-01-31,6
Retail,S008,ST0013_XL,2026-01-31,33
Retail,S008,ST0019_XL,2026-01-31,5
Retail,S008,ST0040_M,2026-01-31,16
Retail,S008,ST0040_L,2026-01-31,47
Retail,S008,ST0039_XL,2026-01-31,47
Retail,S008,ST0021_L,2026-01-31,4
Retail,S008,ST0049_M,2026-01-31,36
Retail,S008,ST0011_M,2026-01-31,11
Retail,S008,ST0002_S,2026-01-31,6
Retail,S008,ST0010_L,2026-01-31,41
Retail,S008,ST0010_S,2026-01-31,40
Retail,S008,ST0021_S,2026-01-31,24
Retail,S008,ST0014_S,2026-01-31,6
Retail,S008,ST0032_XL,2026-01-31,40
Retail,S008,ST0050_M,2026-01-31,20
Retail,S008,ST0034_M,2026-01-31,8
Retail,S009,ST0042_XL,2026-01-31,39
Retail,S009,ST0032_S,2026-01-31,10
Retail,S009,ST0021_XL,2026-01-31,31
Retail,S009,ST0049_XL,2026-01-31,49
Retail,S009,ST0043_S,2026-01-31,30
Retail,S009,ST0032_M,2026-01-31,47
Retail,S009,ST0046_S,2026-01-31,5
Retail,S009,ST0049_M,2026-01-31,48
Retail,S009,ST0029_S,2026-01-31,20
Retail,S009,ST0033_XL,2026-01-31,40
Retail,S009,ST0047_S,2026-01-31,27
Retail,S009,ST0046_L,2026-01-31,0
Retail,S009,ST0014_L,2026-01-31,32
Retail,S009,ST0015_M,2026-01-31,10
Retail,S009,ST0002_S,2026-01-31,22
Retail,S009,ST0002_L,2026-01-31,44
Retail,S009,ST0049_L,2026-01-31,46
Retail,S009,ST0050_M,2026-01-31,9
Retail,S009,ST0036_XL,2026-01-31,8
Retail,S009,ST0039_L,2026-01-31,49
Retail,S010,ST0044_M,2026-01-31,3
Retail,S010,ST0020_L,2026-01-31,21
Retail,S010,ST0002_S,2026-01-31,47
Retail,S010,ST0026_M,2026-01-31,46
Retail,S010,ST0017_M,2026-01-31,34
Retail,S010,ST0027_XL,2026-01-31,23
Retail,S010,ST0047_XL,2026-01-31,0
Retail,S010,ST0037_S,2026-01-31,38
Retail,S010,ST0042_S,2026-01-31,14
Retail,S010,ST0020_XL,2026-01-31,22
Retail,S010,ST0042_XL,2026-01-31,30
Retail,S010,ST0039_XL,2026-01-31,27
Retail,S010,ST0008_M,2026-01-31,5
Retail,S010,ST0046_XL,2026-01-31,14
Retail,S010,ST0029_M,2026-01-31,20
Retail,S010,ST0008_XL,2026-01-31,2
Retail,S010,ST0025_M,2026-01-31,21
Retail,S010,ST0008_S,2026-01-31,43
Retail,S010,ST0006_M,2026-01-31,3
Retail,S010,ST0023_XL,2026-01-31,44
Retail,S001,ST0050_M,2026-02-01,33
Retail,S001,ST0033_L,2026-02-01,21
Retail,S001,ST0022_S,2026-02-01,28
Retail,S001,ST0014_S,2026-02-01,6
Retail,S001,ST0024_XL,2026-02-01,5
Retail,S001,ST0008_M,2026-02-01,36
Retail,S001,ST0048_M,2026-02-01,13
Retail,S001,ST0004_XL,2026-02-01,5
Retail,S001,ST0035_M,2026-02-01,48
Retail,S001,ST0004_L,2026-02-01,11
Retail,S001,ST0010_S,2026-02-01,28
Retail,S001,ST0011_XL,2026-02-01,13
Retail,S001,ST0021_L,2026-02-01,4
Retail,S001,ST0005_L,2026-02-01,46
Retail,S001,ST0027_L,2026-02-01,15
Retail,S001,ST0012_S,2026-02-01,14
Retail,S001,ST0036_M,2026-02-01,24
Retail,S001,ST0046_M,2026-02-01,43
Retail,S001,ST0049_L,2026-02-01,32
Retail,S001,ST0044_XL,2026-02-01,25
Retail,S002,ST0050_M,2026-02-01,9
Retail,S002,ST0011_S,2026-02-01,11
Retail,S002,ST0032_XL,2026-02-01,8
Retail,S002,ST0045_S,2026-02-01,20
Retail,S002,ST0024_S,2026-02-01,35
Retail,S002,ST0003_M,2026-02-01,5
Retail,S002,ST0019_S,2026-02-01,36
Retail,S002,ST0042_S,2026-02-01,4
Retail,S002,ST0008_S,2026-02-01,39
Retail,S002,ST0017_L,2026-02-01,20
Retail,S002,ST0031_XL,2026-02-01,41
Retail,S002,ST0029_XL,2026-02-01,1
Retail,S002,ST0019_M,2026-02-01,48
Retail,S002,ST0020_M,2026-02-01,25
Retail,S002,ST0001_M,2026-02-01,18
Retail,S002,ST0009_L,2026-02-01,18
Retail,S002,ST0030_S,2026-02-01,28
Retail,S002,ST0012_M,2026-02-01,33
Retail,S002,ST0026_L,2026-02-01,7
Retail,S002,ST0029_L,2026-02-01,10
Retail,S003,ST0046_M,2026-02-01,41
Retail,S003,ST0048_XL,2026-02-01,45
Retail,S003,ST0018_L,2026-02-01,17
Retail,S003,ST0039_M,2026-02-01,36
Retail,S003,ST0002_L,2026-02-01,19
Retail,S003,ST0046_S,2026-02-01,22
Retail,S003,ST0012_M,2026-02-01,42
Retail,S003,ST0045_XL,2026-02-01,22
Retail,S003,ST0033_S,2026-02-01,4
Retail,S003,ST0033_L,2026-02-01,26
Retail,S003,ST0035_M,2026-02-01,42
Retail,S003,ST0022_M,2026-02-01,35
Retail,S003,ST0015_M,2026-02-01,2
Retail,S003,ST0038_L,2026-02-01,35
Retail,S003,ST0023_XL,2026-02-01,47
Retail,S003,ST0045_M,2026-02-01,34
Retail,S003,ST0022_S,2026-02-01,28
Retail,S003,ST0046_XL,2026-02-01,25
Retail,S003,ST0027_L,2026-02-01,21
Retail,S003,ST0002_M,2026-02-01,43
Retail,S004,ST0008_XL,2026-02-01,27
Retail,S004,ST0034_S,2026-02-01,7
Retail,S004,ST0007_XL,2026-02-01,9
Retail,S004,ST0004_M,2026-02-01,34
Retail,S004,ST0026_S,2026-02-01,20
Retail,S004,ST0018_M,2026-02-01,19
Retail,S004,ST0001_L,2026-02-01,24
Retail,S004,ST0036_M,2026-02-01,26
Retail,S004,ST0005_M,2026-02-01,11
Retail,S004,ST0010_S,2026-02-01,18
Retail,S004,ST0034_XL,2026-02-01,16
Retail,S004,ST0019_L,2026-02-01,14
Retail,S004,ST0006_L,2026-02-01,35
Retail,S004,ST0044_XL,2026-02-01,32
Retail,S004,ST0010_XL,2026-02-01,34
Retail,S004,ST0043_L,2026-02-01,26
Retail,S004,ST0024_M,2026-02-01,29
Retail,S004,ST0047_S,2026-02-01,29
Retail,S004,ST0033_L,2026-02-01,44
Retail,S004,ST0048_L,2026-02-01,25
Retail,S005,ST0041_XL,2026-02-01,19
Retail,S005,ST0026_M,2026-02-01,4
Retail,S005,ST0028_XL,2026-02-01,2
Retail,S005,ST0006_L,2026-02-01,49
Retail,S005,ST0042_XL,2026-02-01,33
Retail,S005,ST0050_S,2026-02-01,6
Retail,S005,ST0048_S,2026-02-01,15
Retail,S005,ST0019_M,2026-02-01,32
Retail,S005,ST0006_M,2026-02-01,5
Retail,S005,ST0022_L,2026-02-01,31
Retail,S005,ST0050_XL,2026-02-01,41
Retail,S005,ST0047_M,2026-02-01,34
Retail,S005,ST0011_L,2026-02-01,46
Retail,S005,ST0009_L,2026-02-01,36
Retail,S005,ST0010_XL,2026-02-01,21
Retail,S005,ST0031_S,2026-02-01,22
Retail,S005,ST0044_L,2026-02-01,9
Retail,S005,ST0033_XL,2026-02-01,23
Retail,S005,ST0017_XL,2026-02-01,45
Retail,S005,ST0001_L,2026-02-01,15
Retail,S006,ST0050_XL,2026-02-01,3
Retail,S006,ST0001_L,2026-02-01,6
Retail,S006,ST0006_XL,2026-02-01,39
Retail,S006,ST0038_M,2026-02-01,23
Retail,S006,ST0003_L,2026-02-01,8
Retail,S006,ST0035_M,2026-02-01,43
Retail,S006,ST0011_S,2026-02-01,4
Retail,S006,ST0011_L,2026-02-01,11
Retail,S006,ST0043_M,2026-02-01,16
Retail,S006,ST0020_M,2026-02-01,0
Retail,S006,ST0006_S,2026-02-01,21
Retail,S006,ST0038_S,2026-02-01,22
Retail,S006,ST0013_L,2026-02-01,45
Retail,S006,ST0012_XL,2026-02-01,44
Retail,S006,ST0034_L,2026-02-01,36
Retail,S006,ST0039_M,2026-02-01,13
Retail,S006,ST0047_L,2026-02-01,5
Retail,S006,ST0007_L,2026-02-01,14
Retail,S006,ST0013_S,2026-02-01,14
Retail,S006,ST0034_XL,2026-02-01,44
Retail,S007,ST0004_L,2026-02-01,49
Retail,S007,ST0046_XL,2026-02-01,47
Retail,S007,ST0011_L,2026-02-01,5
Retail,S007,ST0029_XL,2026-02-01,21
Retail,S007,ST0002_S,2026-02-01,15
Retail,S007,ST0019_S,2026-02-01,32
Retail,S007,ST0037_XL,2026-02-01,40
Retail,S007,ST0017_M,2026-02-01,47
Retail,S007,ST0003_L,2026-02-01,25
Retail,S007,ST0022_M,2026-02-01,28
Retail,S007,ST0014_S,2026-02-01,38
Retail,S007,ST0041_XL,2026-02-01,12
Retail,S007,ST0003_S,2026-02-01,42
Retail,S007,ST0031_L,2026-02-01,4
Retail,S007,ST0009_S,2026-02-01,11
Retail,S007,ST0002_XL,2026-02-01,13
Retail,S007,ST0050_S,2026-02-01,25
Retail,S007,ST0023_S,2026-02-01,44
Retail,S007,ST0042_XL,2026-02-01,35
Retail,S007,ST0014_XL,2026-02-01,43
Retail,S008,ST0032_S,2026-02-01,19
Retail,S008,ST0002_L,2026-02-01,5
Retail,S008,ST0035_M,2026-02-01,25
Retail,S008,ST0039_XL,2026-02-01,44
Retail,S008,ST0022_L,2026-02-01,17
Retail,S008,ST0041_L,2026-02-01,7
Retail,S008,ST0017_L,2026-02-01,46
Retail,S008,ST0040_S,2026-02-01,32
Retail,S008,ST0001_M,2026-02-01,15
Retail,S008,ST0035_S,2026-02-01,38
Retail,S008,ST0006_XL,2026-02-01,15
Retail,S008,ST0046_L,2026-02-01,35
Retail,S008,ST0013_M,2026-02-01,31
Retail,S008,ST0007_L,2026-02-01,15
Retail,S008,ST0029_XL,2026-02-01,49
Retail,S008,ST0003_XL,2026-02-01,15
Retail,S008,ST0049_XL,2026-02-01,14
Retail,S008,ST0007_XL,2026-02-01,20
Retail,S008,ST0004_M,2026-02-01,18
Retail,S008,ST0002_M,2026-02-01,21
Retail,S009,ST0011_S,2026-02-01,24
Retail,S009,ST0038_L,2026-02-01,33
Retail,S009,ST0049_M,2026-02-01,21
Retail,S009,ST0023_M,2026-02-01,10
Retail,S009,ST0004_XL,2026-02-01,25
Retail,S009,ST0032_S,2026-02-01,34
Retail,S009,ST0021_XL,2026-02-01,39
Retail,S009,ST0035_XL,2026-02-01,14
Retail,S009,ST0039_M,2026-02-01,15
Retail,S009,ST0020_XL,2026-02-01,27
Retail,S009,ST0016_S,2026-02-01,13
Retail,S009,ST0027_S,2026-02-01,45
Retail,S009,ST0046_XL,2026-02-01,21
Retail,S009,ST0038_XL,2026-02-01,24
Retail,S009,ST0042_XL,2026-02-01,22
Retail,S009,ST0010_S,2026-02-01,27
Retail,S009,ST0024_XL,2026-02-01,22
Retail,S009,ST0014_L,2026-02-01,38
Retail,S009,ST0037_M,2026-02-01,24
Retail,S009,ST0039_S,2026-02-01,30
Retail,S010,ST0009_XL,2026-02-01,27
Retail,S010,ST0035_XL,2026-02-01,31
Retail,S010,ST0020_M,2026-02-01,4
Retail,S010,ST0042_L,2026-02-01,40
Retail,S010,ST0004_L,2026-02-01,10
Retail,S010,ST0016_L,2026-02-01,33
Retail,S010,ST0047_S,2026-02-01,2
Retail,S010,ST0015_L,2026-02-01,32
Retail,S010,ST0048_M,2026-02-01,42
Retail,S010,ST0015_XL,2026-02-01,9
Retail,S010,ST0032_XL,2026-02-01,2
Retail,S010,ST0044_S,2026-02-01,47
Retail,S010,ST0043_M,2026-02-01,13
Retail,S010,ST0050_S,2026-02-01,32
Retail,S010,ST0006_S,2026-02-01,35
Retail,S010,ST0016_S,2026-02-01,0
Retail,S010,ST0025_L,2026-02-01,26
Retail,S010,ST0018_S,2026-02-01,31
Retail,S010,ST0029_L,2026-02-01,43
Retail,S010,ST0008_M,2026-02-01,26
Retail,S001,ST0005_S,2026-02-02,7
Retail,S001,ST0008_M,2026-02-02,36
Retail,S001,ST0029_M,2026-02-02,30
Retail,S001,ST0018_S,2026-02-02,38
Retail,S001,ST0029_XL,2026-02-02,9
Retail,S001,ST0039_S,2026-02-02,28
Retail,S001,ST0019_XL,2026-02-02,19
Retail,S001,ST0011_XL,2026-02-02,32
Retail,S001,ST0022_XL,2026-02-02,12
Retail,S001,ST0013_S,2026-02-02,43
Retail,S001,ST0048_L,2026-02-02,20
Retail,S001,ST0039_XL,2026-02-02,15
Retail,S001,ST0028_XL,2026-02-02,26
Retail,S001,ST0007_XL,2026-02-02,2
Retail,S001,ST0001_L,2026-02-02,43
Retail,S001,ST0009_XL,2026-02-02,33
Retail,S001,ST0004_S,2026-02-02,37
Retail,S001,ST0045_S,2026-02-02,22
Retail,S001,ST0048_XL,2026-02-02,44
Retail,S001,ST0025_L,2026-02-02,44
Retail,S002,ST0043_S,2026-02-02,6
Retail,S002,ST0028_M,2026-02-02,32
Retail,S002,ST0045_M,2026-02-02,23
Retail,S002,ST0016_M,2026-02-02,19
Retail,S002,ST0003_M,2026-02-02,18
Retail,S002,ST0026_S,2026-02-02,21
Retail,S002,ST0024_XL,2026-02-02,21
Retail,S002,ST0009_XL,2026-02-02,16
Retail,S002,ST0045_S,2026-02-02,11
Retail,S002,ST0014_L,2026-02-02,44
