channel,store_code,sku,day,online,quantity,discount_value,revenue
Retail,S009,ST0047_XL,2026-01-12,No,4,0,11916
Retail,S009,ST0011_M,2026-01-12,No,4,0,12228
Retail,S009,ST0048_M,2026-01-12,No,1,0,2257
Retail,S009,ST0043_S,2026-01-12,No,3,0,12516
Retail,S009,ST0038_XL,2026-01-12,No,1,0,2193
Retail,S009,ST0022_S,2026-01-12,No,4,0,3204
Retail,S009,ST0007_L,2026-01-12,No,4,0,10224
Retail,S009,ST0036_L,2026-01-12,No,1,0,3624
Retail,S010,ST0044_XL,2026-01-12,No,3,0,14247
Retail,S010,ST0021_S,2026-01-12,No,3,0,9195
Retail,S010,ST0025_L,2026-01-12,No,1,0,2565
Retail,S010,ST0037_L,2026-01-12,No,3,0,4473
Retail,S010,ST0017_M,2026-01-12,No,2,0,7872
Retail,S010,ST0023_S,2026-01-12,No,1,0,1199
Retail,S010,ST0047_XL,2026-01-12,No,1,0,2979
Retail,S010,ST0005_S,2026-01-12,No,4,0,18244
Retail,S010,ST0004_M,2026-01-12,No,2,0,5770
Retail,S010,ST0003_L,2026-01-12,No,2,0,1976
Retail,S010,ST0048_L,2026-01-12,No,2,0,9904
Retail,S010,ST0044_M,2026-01-12,No,1,0,2794
Retail,S010,ST0005_L,2026-01-12,No,4,0,3048
Retail,S010,ST0042_S,2026-01-12,No,1,0,1581
Retail,S010,ST0029_S,2026-01-12,No,1,0,1284
Retail,S010,ST0029_M,2026-01-12,No,3,0,11025
Retail,S010,ST0006_S,2026-01-12,No,4,0,6064
Retail,S001,ST0022_S,2026-01-13,No,3,0,2403
Retail,S001,ST0042_XL,2026-01-13,No,1,0,1059
Retail,S001,ST0025_S,2026-01-13,No,1,0,3894
Retail,S001,ST0022_XL,2026-01-13,No,1,0,3670
Retail,S001,ST0047_L,2026-01-13,No,3,0,8295
Retail,S001,ST0018_M,2026-01-13,No,4,0,2900
Retail,S001,ST0042_S,2026-01-13,No,1,0,1581
Retail,S001,ST0015_L,2026-01-13,No,3,0,14988
Retail,S001,ST0036_L,2026-01-13,No,4,0,14496
Retail,S001,ST0039_S,2026-01-13,No,3,0,6546
Retail,S001,ST0042_M,2026-01-13,No,1,0,1012
Retail,S001,ST0007_XL,2026-01-13,No,3,0,11010
Retail,S001,ST0004_S,2026-01-13,No,2,0,4918
Retail,S001,ST0022_L,2026-01-13,No,4,0,4424
Retail,S001,ST0037_M,2026-01-13,No,4,0,5504
Retail,S001,ST0003_S,2026-01-13,No,3,0,6702
Retail,S001,ST0005_L,2026-01-13,No,1,0,762
Retail,S002,ST0042_S,2026-01-13,No,2,0,3162
Retail,S002,ST0035_S,2026-01-13,No,3,0,11283
Retail,S002,ST0036_XL,2026-01-13,No,4,0,14204
Retail,S002,ST0009_S,2026-01-13,No,4,0,14764
Retail,S002,ST0007_S,2026-01-13,No,3,0,10824
Retail,S002,ST0049_XL,2026-01-13,No,1,0,2989
Retail,S002,ST0023_XL,2026-01-13,No,4,0,11200
Retail,S002,ST0030_M,2026-01-13,No,4,0,9364
Retail,S002,ST0049_L,2026-01-13,No,3,0,12690
Retail,S003,ST0010_M,2026-01-13,No,3,0,14097
Retail,S003,ST0027_S,2026-01-13,No,1,0,4514
Retail,S003,ST0024_XL,2026-01-13,No,4,0,15308
Retail,S003,ST0002_M,2026-01-13,No,4,0,2584
Retail,S003,ST0005_XL,2026-01-13,No,4,0,4492
Retail,S003,ST0040_S,2026-01-13,No,1,0,1869
Retail,S003,ST0017_S,2026-01-13,No,2,0,4386
Retail,S003,ST0022_M,2026-01-13,No,3,0,14328
Retail,S003,ST0046_S,2026-01-13,No,3,0,13635
Retail,S003,ST0049_M,2026-01-13,No,3,0,11253
Retail,S003,ST0005_S,2026-01-13,No,3,0,13683
Retail,S003,ST0014_M,2026-01-13,No,1,0,4993
Retail,S003,ST0026_M,2026-01-13,No,3,0,7185
Retail,S003,ST0030_M,2026-01-13,No,4,0,9364
Retail,S003,ST0047_M,2026-01-13,No,3,0,10377
Retail,S003,ST0017_L,2026-01-13,No,4,0,4248
Retail,S003,ST0028_XL,2026-01-13,No,1,0,4557
Retail,S003,ST0033_M,2026-01-13,No,1,0,3274
Retail,S003,ST0011_XL,2026-01-13,No,1,0,2700
Retail,S004,ST0040_M,2026-01-13,No,3,0,3720
Retail,S004,ST0027_M,2026-01-13,No,4,0,13604
Retail,S004,ST0018_M,2026-01-13,No,4,0,2900
Retail,S004,ST0049_M,2026-01-13,No,1,0,3751
Retail,S004,ST0040_XL,2026-01-13,No,3,0,10014
Retail,S004,ST0020_XL,2026-01-13,No,1,0,3944
Retail,S004,ST0039_S,2026-01-13,No,2,0,4364
Retail,S004,ST0033_M,2026-01-13,No,1,0,3274
Retail,S004,ST0032_XL,2026-01-13,No,3,0,4413
Retail,S004,ST0031_S,2026-01-13,No,3,0,10350
Retail,S004,ST0048_M,2026-01-13,No,2,0,4514
Retail,S004,ST0046_S,2026-01-13,No,3,0,13635
Retail,S004,ST0010_S,2026-01-13,No,4,0,7780
Retail,S004,ST0019_XL,2026-01-13,No,1,0,1743
Retail,S004,ST0009_S,2026-01-13,No,2,0,7382
Retail,S004,ST0037_L,2026-01-13,No,3,0,4473
Retail,S004,ST0050_XL,2026-01-13,No,2,0,3696
Retail,S004,ST0011_XL,2026-01-13,No,3,0,8100
Retail,S005,ST0022_XL,2026-01-13,No,2,0,7340
Retail,S005,ST0025_L,2026-01-13,No,4,0,10260
Retail,S005,ST0036_L,2026-01-13,No,3,0,10872
Retail,S005,ST0023_L,2026-01-13,No,4,0,2760
Retail,S005,ST0009_M,2026-01-13,No,3,0,6588
Retail,S005,ST0034_S,2026-01-13,No,3,0,13938
Retail,S005,ST0045_L,2026-01-13,No,1,0,3244
Retail,S005,ST0003_S,2026-01-13,No,2,0,4468
Retail,S005,ST0039_XL,2026-01-13,No,4,0,16700
Retail,S005,ST0009_S,2026-01-13,No,2,0,7382
Retail,S005,ST0035_M,2026-01-13,No,4,0,6592
Retail,S005,ST0049_L,2026-01-13,No,3,0,12690
Retail,S005,ST0020_XL,2026-01-13,No,3,0,11832
Retail,S006,ST0008_XL,2026-01-13,No,4,0,19996
Retail,S006,ST0035_XL,2026-01-13,No,4,0,17416
Retail,S006,ST0035_S,2026-01-13,No,3,0,11283
Retail,S006,ST0013_L,2026-01-13,No,4,0,5824
Retail,S006,ST0032_M,2026-01-13,No,1,0,4995
Retail,S006,ST0043_M,2026-01-13,No,3,0,11529
Retail,S006,ST0033_S,2026-01-13,No,3,0,4998
Retail,S006,ST0026_XL,2026-01-13,No,3,0,13089
Retail,S006,ST0004_M,2026-01-13,No,4,0,11540
Retail,S006,ST0021_L,2026-01-13,No,2,0,5654
Retail,S006,ST0005_M,2026-01-13,No,3,0,11607
Retail,S006,ST0013_S,2026-01-13,No,1,0,3734
Retail,S006,ST0019_M,2026-01-13,No,4,0,14480
Retail,S006,ST0031_M,2026-01-13,No,4,0,18524
Retail,S006,ST0029_XL,2026-01-13,No,2,0,6612
Retail,S006,ST0019_S,2026-01-13,No,4,0,5260
Retail,S007,ST0010_M,2026-01-13,No,1,0,4699
Retail,S007,ST0002_XL,2026-01-13,No,1,0,3411
Retail,S007,ST0045_M,2026-01-13,No,2,0,8012
Retail,S007,ST0042_XL,2026-01-13,No,2,0,2118
Retail,S007,ST0039_XL,2026-01-13,No,1,0,4175
Retail,S007,ST0048_M,2026-01-13,No,3,0,6771
Retail,S007,ST0019_M,2026-01-13,No,4,0,14480
Retail,S007,ST0014_M,2026-01-13,No,1,0,4993
Retail,S007,ST0001_M,2026-01-13,No,1,0,1159
Retail,S007,ST0049_S,2026-01-13,No,2,0,6698
Retail,S007,ST0024_M,2026-01-13,No,3,0,10425
Retail,S008,ST0033_S,2026-01-13,No,4,0,6664
Retail,S008,ST0016_XL,2026-01-13,No,4,0,6180
Retail,S008,ST0008_L,2026-01-13,No,1,0,1654
Retail,S008,ST0046_S,2026-01-13,No,3,0,13635
Retail,S008,ST0043_L,2026-01-13,No,4,0,18280
Retail,S008,ST0007_M,2026-01-13,No,1,0,4590
Retail,S008,ST0021_M,2026-01-13,No,4,0,6240
Retail,S008,ST0030_M,2026-01-13,No,3,0,7023
Retail,S008,ST0015_XL,2026-01-13,No,4,0,14416
Retail,S008,ST0021_L,2026-01-13,No,4,0,11308
Retail,S008,ST0015_L,2026-01-13,No,3,0,14988
Retail,S008,ST0037_XL,2026-01-13,No,3,0,13926
Retail,S008,ST0049_XL,2026-01-13,No,1,0,2989
Retail,S008,ST0017_S,2026-01-13,No,1,0,2193
Retail,S009,ST0001_XL,2026-01-13,No,1,0,1869
Retail,S009,ST0011_L,2026-01-13,No,2,0,1196
Retail,S009,ST0018_L,2026-01-13,No,2,0,2918
Retail,S009,ST0019_M,2026-01-13,No,4,0,14480
Retail,S009,ST0002_L,2026-01-13,No,1,0,3719
Retail,S009,ST0002_XL,2026-01-13,No,4,0,13644
Retail,S009,ST0032_L,2026-01-13,No,3,0,9603
Retail,S009,ST0037_XL,2026-01-13,No,4,0,18568
Retail,S009,ST0028_XL,2026-01-13,No,2,0,9114
Retail,S009,ST0023_M,2026-01-13,No,3,0,4917
Retail,S009,ST0003_M,2026-01-13,No,2,0,4686
Retail,S009,ST0030_L,2026-01-13,No,3,0,8865
Retail,S009,ST0030_M,2026-01-13,No,1,0,2341
Retail,S010,ST0037_XL,2026-01-13,No,2,0,9284
Retail,S010,ST0044_S,2026-01-13,No,1,0,1080
Retail,S010,ST0008_XL,2026-01-13,No,3,0,14997
Retail,S010,ST0011_M,2026-01-13,No,3,0,9171
Retail,S010,ST0049_XL,2026-01-13,No,2,0,5978
Retail,S010,ST0044_XL,2026-01-13,No,3,0,14247
Retail,S010,ST0028_S,2026-01-13,No,3,0,1962
Retail,S010,ST0050_M,2026-01-13,No,4,0,13264
Retail,S010,ST0033_L,2026-01-13,No,1,0,2482
Retail,S010,ST0014_XL,2026-01-13,No,2,0,8974
Retail,S010,ST0017_M,2026-01-13,No,2,0,7872
Retail,S010,ST0013_S,2026-01-13,No,3,0,11202
Retail,S010,ST0023_M,2026-01-13,No,4,0,6556
Retail,S001,ST0008_S,2026-01-14,No,4,0,8728
Retail,S001,ST0003_S,2026-01-14,No,2,0,4468
Retail,S001,ST0008_M,2026-01-14,No,1,0,2755
Retail,S001,ST0006_XL,2026-01-14,No,3,0,12669
Retail,S001,ST0035_S,2026-01-14,No,2,0,7522
Retail,S001,ST0006_M,2026-01-14,No,1,0,4143
Retail,S001,ST0015_L,2026-01-14,No,3,0,14988
Retail,S001,ST0027_S,2026-01-14,No,3,0,13542
Retail,S001,ST0015_S,2026-01-14,No,4,0,8108
Retail,S001,ST0021_M,2026-01-14,No,2,0,3120
Retail,S001,ST0035_XL,2026-01-14,No,3,0,13062
Retail,S001,ST0025_XL,2026-01-14,No,1,0,2316
Retail,S001,ST0009_S,2026-01-14,No,1,0,3691
Retail,S001,ST0024_L,2026-01-14,No,4,0,6736
Retail,S002,ST0041_XL,2026-01-14,No,1,0,2164
Retail,S002,ST0047_L,2026-01-14,No,3,0,8295
Retail,S002,ST0010_L,2026-01-14,No,2,0,8846
Retail,S002,ST0028_S,2026-01-14,No,2,0,1308
Retail,S002,ST0045_L,2026-01-14,No,4,0,12976
Retail,S002,ST0008_L,2026-01-14,No,4,0,6616
Retail,S002,ST0024_L,2026-01-14,No,3,0,5052
Retail,S002,ST0027_L,2026-01-14,No,3,0,6558
Retail,S002,ST0013_XL,2026-01-14,No,4,0,18268
Retail,S002,ST0020_M,2026-01-14,No,1,0,3024
Retail,S002,ST0047_M,2026-01-14,No,2,0,6918
Retail,S002,ST0001_S,2026-01-14,No,2,0,4588
Retail,S002,ST0009_M,2026-01-14,No,2,0,4392
Retail,S002,ST0006_XL,2026-01-14,No,2,0,8446
Retail,S002,ST0036_L,2026-01-14,No,1,0,3624
Retail,S003,ST0005_S,2026-01-14,No,3,0,13683
Retail,S003,ST0026_S,2026-01-14,No,4,0,4276
Retail,S003,ST0019_L,2026-01-14,No,3,0,1548
Retail,S003,ST0040_L,2026-01-14,No,4,0,2464
Retail,S003,ST0042_S,2026-01-14,No,2,0,3162
Retail,S003,ST0025_XL,2026-01-14,No,3,0,6948
Retail,S003,ST0041_L,2026-01-14,No,4,0,6048
Retail,S003,ST0044_L,2026-01-14,No,2,0,7294
Retail,S003,ST0010_L,2026-01-14,No,1,0,4423
Retail,S003,ST0046_L,2026-01-14,No,1,0,3618
Retail,S003,ST0020_S,2026-01-14,No,1,0,2705
Retail,S003,ST0006_L,2026-01-14,No,2,0,5098
Retail,S003,ST0017_L,2026-01-14,No,2,0,2124
Retail,S003,ST0047_L,2026-01-14,No,3,0,8295
Retail,S003,ST0044_S,2026-01-14,No,3,0,3240
Retail,S004,ST0027_L,2026-01-14,No,2,0,4372
Retail,S004,ST0004_XL,2026-01-14,No,2,0,4604
Retail,S004,ST0048_L,2026-01-14,No,4,0,19808
Retail,S004,ST0049_L,2026-01-14,No,2,0,8460
Retail,S004,ST0044_S,2026-01-14,No,2,0,2160
Retail,S004,ST0050_XL,2026-01-14,No,3,0,5544
Retail,S004,ST0038_S,2026-01-14,No,1,0,4864
Retail,S004,ST0004_M,2026-01-14,No,4,0,11540
Retail,S004,ST0006_M,2026-01-14,No,1,0,4143
Retail,S004,ST0038_L,2026-01-14,No,3,0,3405
Retail,S004,ST0025_S,2026-01-14,No,4,0,15576
Retail,S004,ST0016_M,2026-01-14,No,3,0,4362
Retail,S004,ST0018_XL,2026-01-14,No,1,0,3567
Retail,S005,ST0006_M,2026-01-14,No,4,0,16572
Retail,S005,ST0035_XL,2026-01-14,No,2,0,8708
Retail,S005,ST0002_XL,2026-01-14,No,1,0,3411
Retail,S005,ST0029_S,2026-01-14,No,2,0,2568
Retail,S005,ST0002_S,2026-01-14,No,1,0,2486
Retail,S005,ST0036_S,2026-01-14,No,1,0,2991
Retail,S005,ST0040_XL,2026-01-14,No,1,0,3338
Retail,S005,ST0034_S,2026-01-14,No,2,0,9292
Retail,S005,ST0024_L,2026-01-14,No,4,0,6736
Retail,S005,ST0028_M,2026-01-14,No,3,0,9111
Retail,S005,ST0039_XL,2026-01-14,No,2,0,8350
Retail,S005,ST0026_L,2026-01-14,No,3,0,9699
Retail,S005,ST0001_XL,2026-01-14,No,4,0,7476
Retail,S005,ST0044_L,2026-01-14,No,3,0,10941
Retail,S005,ST0025_XL,2026-01-14,No,3,0,6948
Retail,S005,ST0020_L,2026-01-14,No,1,0,1569
Retail,S006,ST0014_M,2026-01-14,No,3,0,14979
Retail,S006,ST0002_L,2026-01-14,No,2,0,7438
Retail,S006,ST0050_L,2026-01-14,No,2,0,3030
Retail,S006,ST0012_S,2026-01-14,No,3,0,10383
Retail,S006,ST0007_L,2026-01-14,No,3,0,7668
Retail,S006,ST0002_M,2026-01-14,No,2,0,1292
Retail,S006,ST0049_XL,2026-01-14,No,2,0,5978
Retail,S006,ST0043_S,2026-01-14,No,1,0,4172
Retail,S006,ST0031_M,2026-01-14,No,2,0,9262
Retail,S006,ST0015_M,2026-01-14,No,1,0,1718
Retail,S006,ST0037_XL,2026-01-14,No,3,0,13926
Retail,S006,ST0024_L,2026-01-14,No,1,0,1684
Retail,S006,ST0007_M,2026-01-14,No,1,0,4590
Retail,S006,ST0047_S,2026-01-14,No,1,0,3559
Retail,S006,ST0023_XL,2026-01-14,No,4,0,11200
Retail,S006,ST0042_S,2026-01-14,No,2,0,3162
Retail,S007,ST0004_M,2026-01-14,No,1,0,2885
Retail,S007,ST0013_XL,2026-01-14,No,2,0,9134
Retail,S007,ST0043_M,2026-01-14,No,2,0,7686
Retail,S007,ST0031_S,2026-01-14,No,2,0,6900
Retail,S007,ST0032_L,2026-01-14,No,4,0,12804
Retail,S007,ST0015_XL,2026-01-14,No,4,0,14416
Retail,S007,ST0030_S,2026-01-14,No,2,0,2074
Retail,S007,ST0046_L,2026-01-14,No,2,0,7236
Retail,S007,ST0047_L,2026-01-14,No,3,0,8295
Retail,S007,ST0006_M,2026-01-14,No,3,0,12429
Retail,S007,ST0045_M,2026-01-14,No,2,0,8012
Retail,S007,ST0013_M,2026-01-14,No,3,0,12873
Retail,S007,ST0040_L,2026-01-14,No,2,0,1232
Retail,S007,ST0043_XL,2026-01-14,No,4,0,7880
Retail,S007,ST0014_L,2026-01-14,No,2,0,3600
Retail,S007,ST0019_M,2026-01-14,No,4,0,14480
Retail,S007,ST0030_L,2026-01-14,No,2,0,5910
Retail,S008,ST0037_XL,2026-01-14,No,4,0,18568
Retail,S008,ST0040_L,2026-01-14,No,4,0,2464
Retail,S008,ST0050_S,2026-01-14,No,3,0,6393
Retail,S008,ST0036_M,2026-01-14,No,4,0,12640
Retail,S008,ST0030_M,2026-01-14,No,1,0,2341
Retail,S008,ST0015_S,2026-01-14,No,2,0,4054
Retail,S008,ST0034_S,2026-01-14,No,1,0,4646
Retail,S008,ST0004_S,2026-01-14,No,3,0,7377
Retail,S008,ST0005_S,2026-01-14,No,4,0,18244
Retail,S008,ST0003_M,2026-01-14,No,4,0,9372
Retail,S008,ST0033_S,2026-01-14,No,2,0,3332
Retail,S008,ST0028_S,2026-01-14,No,3,0,1962
Retail,S008,ST0049_S,2026-01-14,No,3,0,10047
Retail,S008,ST0032_S,2026-01-14,No,2,0,8694
Retail,S008,ST0046_S,2026-01-14,No,2,0,9090
Retail,S008,ST0021_S,2026-01-14,No,4,0,12260
Retail,S008,ST0040_M,2026-01-14,No,2,0,2480
Retail,S008,ST0049_XL,2026-01-14,No,3,0,8967
Retail,S009,ST0031_XL,2026-01-14,No,4,0,11472
Retail,S009,ST0029_XL,2026-01-14,No,2,0,6612
Retail,S009,ST0032_S,2026-01-14,No,3,0,13041
Retail,S009,ST0042_S,2026-01-14,No,4,0,6324
Retail,S009,ST0031_L,2026-01-14,No,2,0,9230
Retail,S009,ST0033_XL,2026-01-14,No,1,0,1353
Retail,S009,ST0022_L,2026-01-14,No,3,0,3318
Retail,S009,ST0005_S,2026-01-14,No,2,0,9122
Retail,S009,ST0048_M,2026-01-14,No,4,0,9028
Retail,S009,ST0037_M,2026-01-14,No,1,0,1376
Retail,S009,ST0050_L,2026-01-14,No,3,0,4545
Retail,S009,ST0025_L,2026-01-14,No,2,0,5130
Retail,S009,ST0041_S,2026-01-14,No,1,0,1650
Retail,S009,ST0028_L,2026-01-14,No,3,0,5727
Retail,S009,ST0005_L,2026-01-14,No,4,0,3048
Retail,S009,ST0011_S,2026-01-14,No,2,0,7366
Retail,S010,ST0047_XL,2026-01-14,No,4,0,11916
Retail,S010,ST0029_L,2026-01-14,No,2,0,9682
Retail,S010,ST0046_S,2026-01-14,No,2,0,9090
Retail,S010,ST0016_S,2026-01-14,No,3,0,9705
Retail,S010,ST0005_XL,2026-01-14,No,1,0,1123
Retail,S010,ST0048_S,2026-01-14,No,2,0,4270
Retail,S010,ST0009_M,2026-01-14,No,3,0,6588
Retail,S010,ST0016_L,2026-01-14,No,3,0,11838
Retail,S010,ST0043_XL,2026-01-14,No,3,0,5910
Retail,S010,ST0011_XL,2026-01-14,No,2,0,5400
Retail,S010,ST0024_XL,2026-01-14,No,4,0,15308
Retail,S010,ST0050_XL,2026-01-14,No,2,0,3696
Retail,S010,ST0033_S,2026-01-14,No,2,0,3332
Retail,S010,ST0032_XL,2026-01-14,No,2,0,2942
Retail,S010,ST0026_M,2026-01-14,No,3,0,7185
Retail,S010,ST0027_S,2026-01-14,No,3,0,13542
Retail,S010,ST0015_XL,2026-01-14,No,4,0,14416
Retail,S001,ST0036_XL,2026-01-15,No,2,0,7102
Retail,S001,ST0003_L,2026-01-15,No,3,0,2964
Retail,S001,ST0003_XL,2026-01-15,No,2,0,6952
Retail,S001,ST0009_L,2026-01-15,No,2,0,8982
Retail,S001,ST0034_L,2026-01-15,No,1,0,4269
Retail,S001,ST0041_L,2026-01-15,No,2,0,3024
Retail,S001,ST0036_L,2026-01-15,No,2,0,7248
Retail,S001,ST0010_XL,2026-01-15,No,2,0,1506
Retail,S001,ST0030_L,2026-01-15,No,2,0,5910
Retail,S001,ST0009_S,2026-01-15,No,1,0,3691
Retail,S001,ST0050_L,2026-01-15,No,1,0,1515
Retail,S001,ST0038_M,2026-01-15,No,3,0,14895
Retail,S002,ST0021_L,2026-01-15,No,4,0,11308
Retail,S002,ST0029_M,2026-01-15,No,2,0,7350
Retail,S002,ST0050_L,2026-01-15,No,2,0,3030
Retail,S002,ST0032_S,2026-01-15,No,4,0,17388
Retail,S002,ST0039_S,2026-01-15,No,1,0,2182
Retail,S002,ST0005_L,2026-01-15,No,4,0,3048
Retail,S002,ST0013_XL,2026-01-15,No,4,0,18268
Retail,S002,ST0017_XL,2026-01-15,No,1,0,2985
Retail,S002,ST0011_XL,2026-01-15,No,4,0,10800
Retail,S002,ST0035_XL,2026-01-15,No,3,0,13062
Retail,S002,ST0027_M,2026-01-15,No,2,0,6802
Retail,S002,ST0047_S,2026-01-15,No,4,0,14236
Retail,S002,ST0026_XL,2026-01-15,No,4,0,17452
Retail,S002,ST0044_S,2026-01-15,No,2,0,2160
Retail,S002,ST0032_M,2026-01-15,No,4,0,19980
Retail,S002,ST0028_XL,2026-01-15,No,3,0,13671
Retail,S002,ST0031_XL,2026-01-15,No,3,0,8604
Retail,S002,ST0008_L,2026-01-15,No,4,0,6616
Retail,S002,ST0023_XL,2026-01-15,No,4,0,11200
Retail,S003,ST0011_L,2026-01-15,No,1,0,598
Retail,S003,ST0033_S,2026-01-15,No,3,0,4998
Retail,S003,ST0045_XL,2026-01-15,No,4,0,15424
Retail,S003,ST0024_L,2026-01-15,No,2,0,3368
Retail,S003,ST0026_L,2026-01-15,No,1,0,3233
Retail,S003,ST0027_XL,2026-01-15,No,3,0,10527
Retail,S003,ST0042_XL,2026-01-15,No,1,0,1059
Retail,S003,ST0025_XL,2026-01-15,No,2,0,4632
Retail,S003,ST0016_M,2026-01-15,No,2,0,2908
Retail,S003,ST0018_S,2026-01-15,No,4,0,15416
Retail,S003,ST0019_XL,2026-01-15,No,2,0,3486
Retail,S003,ST0022_XL,2026-01-15,No,3,0,11010
Retail,S003,ST0049_M,2026-01-15,No,2,0,7502
Retail,S003,ST0040_XL,2026-01-15,No,3,0,10014
Retail,S003,ST0009_XL,2026-01-15,No,1,0,2148
Retail,S004,ST0014_S,2026-01-15,No,4,0,2640
Retail,S004,ST0035_S,2026-01-15,No,2,0,7522
Retail,S004,ST0049_M,2026-01-15,No,4,0,15004
Retail,S004,ST0036_XL,2026-01-15,No,1,0,3551
Retail,S004,ST0023_XL,2026-01-15,No,1,0,2800
Retail,S004,ST0041_XL,2026-01-15,No,1,0,2164
Retail,S004,ST0008_XL,2026-01-15,No,3,0,14997
Retail,S004,ST0041_L,2026-01-15,No,4,0,6048
Retail,S004,ST0047_L,2026-01-15,No,3,0,8295
Retail,S004,ST0016_XL,2026-01-15,No,1,0,1545
Retail,S004,ST0031_M,2026-01-15,No,3,0,13893
Retail,S004,ST0014_L,2026-01-15,No,3,0,5400
Retail,S004,ST0026_L,2026-01-15,No,4,0,12932
Retail,S004,ST0012_S,2026-01-15,No,3,0,10383
Retail,S004,ST0022_M,2026-01-15,No,4,0,19104
Retail,S005,ST0018_S,2026-01-15,No,1,0,3854
Retail,S005,ST0028_L,2026-01-15,No,4,0,7636
Retail,S005,ST0025_XL,2026-01-15,No,2,0,4632
Retail,S005,ST0039_M,2026-01-15,No,4,0,2476
Retail,S005,ST0045_M,2026-01-15,No,4,0,16024
Retail,S005,ST0047_S,2026-01-15,No,3,0,10677
Retail,S005,ST0016_L,2026-01-15,No,3,0,11838
Retail,S005,ST0002_S,2026-01-15,No,1,0,2486
Retail,S005,ST0031_L,2026-01-15,No,4,0,18460
Retail,S005,ST0018_M,2026-01-15,No,2,0,1450
Retail,S005,ST0028_S,2026-01-15,No,1,0,654
Retail,S005,ST0005_M,2026-01-15,No,4,0,15476
Retail,S005,ST0018_XL,2026-01-15,No,2,0,7134
Retail,S006,ST0001_M,2026-01-15,No,4,0,4636
Retail,S006,ST0048_L,2026-01-15,No,2,0,9904
Retail,S006,ST0034_XL,2026-01-15,No,4,0,4296
Retail,S006,ST0012_L,2026-01-15,No,1,0,4277
Retail,S006,ST0040_M,2026-01-15,No,3,0,3720
Retail,S006,ST0009_M,2026-01-15,No,4,0,8784
Retail,S006,ST0011_XL,2026-01-15,No,2,0,5400
Retail,S006,ST0042_M,2026-01-15,No,4,0,4048
Retail,S006,ST0006_S,2026-01-15,No,4,0,6064
Retail,S006,ST0029_S,2026-01-15,No,4,0,5136
Retail,S006,ST0043_M,2026-01-15,No,3,0,11529
Retail,S006,ST0040_S,2026-01-15,No,3,0,5607
Retail,S006,ST0035_XL,2026-01-15,No,1,0,4354
Retail,S006,ST0001_L,2026-01-15,No,3,0,9933
Retail,S007,ST0006_XL,2026-01-15,No,1,0,4223
Retail,S007,ST0040_L,2026-01-15,No,4,0,2464
Retail,S007,ST0021_M,2026-01-15,No,4,0,6240
Retail,S007,ST0031_M,2026-01-15,No,2,0,9262
Retail,S007,ST0009_S,2026-01-15,No,2,0,7382
Retail,S007,ST0033_S,2026-01-15,No,3,0,4998
Retail,S007,ST0003_S,2026-01-15,No,1,0,2234
Retail,S007,ST0032_XL,2026-01-15,No,1,0,1471
Retail,S007,ST0043_L,2026-01-15,No,2,0,9140
Retail,S007,ST0029_M,2026-01-15,No,3,0,11025
Retail,S007,ST0022_M,2026-01-15,No,1,0,4776
Retail,S007,ST0018_M,2026-01-15,No,2,0,1450
Retail,S007,ST0046_S,2026-01-15,No,3,0,13635
Retail,S007,ST0047_S,2026-01-15,No,1,0,3559
Retail,S007,ST0034_L,2026-01-15,No,2,0,8538
Retail,S007,ST0024_L,2026-01-15,No,4,0,6736
Retail,S007,ST0050_S,2026-01-15,No,2,0,4262
Retail,S008,ST0037_L,2026-01-15,No,2,0,2982
Retail,S008,ST0023_L,2026-01-15,No,1,0,690
Retail,S008,ST0024_XL,2026-01-15,No,3,0,11481
Retail,S008,ST0031_XL,2026-01-15,No,4,0,11472
Retail,S008,ST0009_XL,2026-01-15,No,1,0,2148
Retail,S008,ST0032_XL,2026-01-15,No,4,0,5884
Retail,S008,ST0038_S,2026-01-15,No,4,0,19456
Retail,S008,ST0033_M,2026-01-15,No,2,0,6548
Retail,S008,ST0025_M,2026-01-15,No,4,0,2508
Retail,S008,ST0001_L,2026-01-15,No,1,0,3311
Retail,S008,ST0017_S,2026-01-15,No,4,0,8772
Retail,S008,ST0018_L,2026-01-15,No,3,0,4377
Retail,S008,ST0041_XL,2026-01-15,No,4,0,8656
Retail,S009,ST0037_L,2026-01-15,No,2,0,2982
Retail,S009,ST0010_L,2026-01-15,No,3,0,13269
Retail,S009,ST0021_XL,2026-01-15,No,4,0,15680
Retail,S009,ST0007_S,2026-01-15,No,2,0,7216
Retail,S009,ST0033_S,2026-01-15,No,1,0,1666
Retail,S009,ST0015_S,2026-01-15,No,1,0,2027
Retail,S009,ST0036_M,2026-01-15,No,4,0,12640
Retail,S009,ST0039_S,2026-01-15,No,1,0,2182
Retail,S009,ST0024_M,2026-01-15,No,2,0,6950
Retail,S009,ST0039_M,2026-01-15,No,2,0,1238
Retail,S009,ST0006_M,2026-01-15,No,1,0,4143
Retail,S009,ST0035_XL,2026-01-15,No,3,0,13062
Retail,S009,ST0033_L,2026-01-15,No,2,0,4964
Retail,S009,ST0026_M,2026-01-15,No,1,0,2395
Retail,S009,ST0022_S,2026-01-15,No,4,0,3204
Retail,S009,ST0050_S,2026-01-15,No,4,0,8524
Retail,S010,ST0022_L,2026-01-15,No,1,0,1106
Retail,S010,ST0036_S,2026-01-15,No,4,0,11964
Retail,S010,ST0013_L,2026-01-15,No,3,0,4368
